id	vernacularName	source	language	countryCode	isPreferredName	taxonRemarks
618	faux-dicrane flexueux		Français		True	
619	sickle-leaved fork moss		Anglais		True	
619	faux-dicrane faucille		Français		True	
619	fausse-dicrane à feuilles falciformes		Français			
619	crétinette faucilliere		Français			
620	snow fork moss		Anglais		True	
620	faux-dicrane des neiges		Français		True	
621	Starke's fork moss		Anglais		True	
621	faux-dicrane alpin		Français		True	
621	crétinette à feuilles courbes		Français			
622	slender beaked moss		Anglais		True	
622	longbec fougerole		Français		True	
622	eurhynchie allongée		Français			
622	hypne allongé		Français			
622	eurhynque allongé		Français			
625	golden thread moss		Anglais		True	
625	poirette commune		Français		True	
625	wébère pyriforme		Français			
626	riparian feather moss		Anglais		True	
626	amblystégie des rivages		Français		True	
626	hypne des rives		Français			
626	amblystège des rives		Français			
627	rock feather moss		Anglais		True	
627	leskée des rochers		Français		True	
628	common Leske's moss		Anglais		True	
628	leskée gracile		Français		True	
628	buissonnette déliée		Français			
629	blunt Leske's moss		Anglais		True	
629	leskée obscure		Français		True	
629	buissonnette obscure		Français			
630	many-fruited Leske's moss		Anglais		True	
630	leskée fertile		Français		True	
630	leskée à fruits nombreux		Français			
630	leskée polycarpe		Français			
630	buissonnette fructifère		Français			
630	leskée à plusieurs fruits		Français			
631	white pincushion moss		Anglais		True	
631	coussinet des bois		Français		True	
631	leucobryum glauque		Français			
631	mousse blanche		Français			
631	leucobry glauque		Français			
631	dicrane glauque		Français			
631	bifurque glauque		Français			
632	squirrel-tail moss		Anglais		True	
632	leucodon queue-d'écureuil		Français		True	
632	leucodon queue doiseau		Français			
632	blanchedent queue décureuil		Français			
632	dicrane queue décureuil		Français			
635	Lindberg's maple moss		Anglais		True	
635	leskée arboricole		Français		True	
636	sickle-leaved loeskypnum		Anglais		True	
636	guivre à feuilles arquées		Français		True	
638	Wickes' loeskypnum		Anglais		True	
638	guivre à feuilles droites		Français		True	
638	calliergon de Wickes		Français			
640	triangular-leaved thread moss		Anglais		True	
640	meesie à feuilles décurrentes		Français		True	
640	diplocome hexagone		Français			
641	three-angled thread moss		Anglais		True	
641	meesie dentée		Français		True	
642	capillary thread moss		Anglais		True	
642	meesie des marais		Français		True	
642	méesie uligineuse		Français			
642	mésiette des marais		Français			
642	méesie fangeuse		Français			
643	millimetre moss		Anglais		True	
643	éphémère délicat		Français		True	
643	micromitre délicate		Français			
644	elongate copper moss		Anglais		True	
644	cuivrine élancée		Français		True	
645	alpine copper moss		Anglais		True	
645	cuivrine terne		Français		True	
646	swan's-neck leafy moss		Anglais		True	
646	mnie à feuilles étroites		Français		True	
646	mnie annuelle		Français			
646	mnie en étoiles		Français			
646	mnie en étoile		Français			
646	mni à col-de-cygne		Français			
646	étoilée à col de cygne		Français			
646	bry en étoile		Français			
647	clubmoss leafy moss		Anglais		True	
647	mnie faux-lycopode		Français		True	
649	bordered leafy moss		Anglais		True	
649	mnie marginée		Français		True	
649	bry à bord épais		Français			
650	red-mouthed leafy moss		Anglais		True	
650	mnie à épines		Français		True	
651	star leafy moss		Anglais		True	
651	mnie étoilée		Français		True	
651	mnie en étoile		Français			
651	étoilée stellaire		Français			
652	Thomson's leafy moss		Anglais		True	
652	mnie des escarpements		Français		True	
653	small mousetail moss		Anglais		True	
653	myurelle ficelle		Français		True	
653	isocélie à châtons		Français			
654	Siberian mousetail moss		Anglais		True	
654	myurelle dentée		Français		True	
655	dwarf mousetail moss		Anglais		True	
655	myurelle délicate		Français		True	
656	feathery neckera		Anglais		True	
656	neckère pennée		Français		True	
656	neckère empennée		Français			
656	onduline empennée		Français			
657	sickle-leaved hair moss		Anglais		True	
657	polytric à feuilles falciformes		Français		True	
657	faux-polytric à feuilles falciformes		Français			
658	Hercynian hair moss		Anglais		True	
658	polytric à feuilles droites		Français		True	
658	faux-polytric de la forêt Noire		Français			
658	oligotric de la Forêt-Noire		Français			
658	catherinette glauque		Français			
659	green spur moss		Anglais		True	
659	oncophore vert-noir		Français		True	
659	crétinette verdoyante		Français			
660	Wahlenberg's spur moss		Anglais		True	
660	oncophore pomme-dAdam		Français		True	
660	crétinette de Wahlenberg		Français			
661	golden erect-capsule moss		Anglais		True	
661	stylite doré		Français		True	
662	spoon-leaved golden erect-capsule moss		Anglais		True	
662	stylite cuillère		Français		True	
663	fine-leaved erect-capsule moss		Anglais		True	
663	stylite enchevêtré		Français		True	
664	shiny erect-capsule moss		Anglais		True	
664	stylite dressé		Français		True	
665	sharp-leaved bristle moss		Anglais		True	
665	houppe des montagnes		Français		True	
666	anomalous bristle moss		Anglais		True	
666	houppe irrégulière		Français		True	
666	orthotric irrégulier		Français			
666	orthotric anomale		Français			
667	elegant bristle moss		Anglais		True	
667	houppe élégante		Français		True	
668	blunt-leaved bristle moss		Anglais		True	
668	houppe à feuilles obtuses		Français		True	
668	orthotric à feuilles obtuses		Français			
670	Ohio bristle moss		Anglais		True	
670	houppe orientale		Français		True	
671	pale bristle moss		Anglais		True	
671	houppe pâle		Français		True	
671	orthotric pâle		Français			
671	orthotric pâlissant		Français			
672	dwarf bristle moss		Anglais		True	
672	houppe minuscule		Français		True	
672	orthotric nain		Français			
673	Pylaie's bristle moss		Anglais		True	
673	houppe nordique		Français		True	
673	orthotric de la Pylaie		Français			
674	dark-green bristle moss		Anglais		True	
674	houppe négligée		Français		True	
675	showy bristle moss		Anglais		True	
675	houppe remarquable		Français		True	
675	orthotric élégant		Français			
675	orthotric spécieux		Français			
675	orthotric beau-port		Français			
676	starlike bristle moss		Anglais		True	
676	houppe étoilée		Français		True	
676	orthotric étoilé		Français			
677	limestone bristle moss		Anglais		True	
677	houppe étranglée		Français		True	
677	orthotric étranglé		Français			
678	spreading beaked moss		Anglais		True	
678	longbec à soie papilleuse		Français		True	
678	eurhynchie fendue		Français			
678	hypne de Swartzii		Français			
678	hypne béant		Français			
680	tufted fen moss		Anglais		True	
680	paludelle hérissée		Français		True	
680	paludelle squarreuse		Français			
680	marécagine rude		Français			
681	curled hook-moss		Anglais		True	
681	palustrielle faucille		Français		True	
681	hypne fauciller		Français			
684	long-leaved fork moss		Anglais		True	
684	tricot à feuilles longues		Français		True	
684	bifurque à longues feuilles		Français			
685	tiny cedar moss		Anglais		True	
685	thuidie minuscule		Français		True	
685	stéréode rappetissé		Français			
688	pygmy cedar moss		Anglais		True	
688	thuidie pygmée		Français		True	
691	cuspidate earth moss		Anglais		True	
691	phasque à feuilles cuspidées		Français		True	
691	phasque cuspidé		Français			
691	phasque à feuilles pointues		Français			
691	phasque pointu		Français			
693	American apple moss		Anglais		True	
693	grand philonotis		Français		True	
694	fountain apple moss		Anglais		True	
694	philonotis commun		Français		True	
694	philonotis des fontaines		Français			
694	barthramie des fontaines		Français			
694	hygrophile commune		Français			
695	bog apple moss		Anglais		True	
695	petit philonotis		Français		True	
695	hygrophile de la Marche		Français			
696	woolly apple moss		Anglais		True	
696	philonotis nordique		Français		True	
698	spreading-leaved earth moss		Anglais		True	
698	korrigan à feuilles étalées		Français		True	
698	physcomitrelle à feuilles étalées		Français			
698	physcomitrielle étalée		Français			
698	phasque étalé		Français			
698	phasque à feuilles ouvertes		Français			
698	phasque ouvert		Français			
699	hidden urn moss		Anglais		True	
699	korrigan dissimulé		Français		True	
700	pear-shaped urn moss		Anglais		True	
700	korrigan piriforme		Français		True	
700	physcomitre piriforme		Français			
700	physcomitre pyriforme		Français			
700	physcomitrion pyriforme		Français			
700	gymnostome à capsule en forme de poire		Français			
700	gymnostome pyriforme		Français			
700	rasule pyriforme		Français			
700	bry pyriforme		Français			
701	drooping hump moss		Anglais		True	
701	bryum col-de-cygne		Français		True	
702	Zier's hump moss		Anglais		True	
702	bryum à capsule longue		Français		True	
702	bry-massue		Français			
703	toothed leafy moss		Anglais		True	
703	mnie ciliée		Français		True	
704	curved leafy moss		Anglais		True	
704	mnie recourbée		Français		True	
705	woodsy leafy moss		Anglais		True	
705	mnie cuspidée		Français		True	
705	mnie pointue		Français			
705	mni pointu		Français			
705	étoilée pointue		Français			
705	bry pointu		Français			
706	Drummond's leafy moss		Anglais		True	
706	mnie des épinettes		Français		True	
707	marsh leafy moss		Anglais		True	
707	mnie à feuilles elliptiques		Français		True	
707	étoilée elliptique		Français			
708	alpine leafy moss		Anglais		True	
708	mnie intermédiaire		Français		True	
709	long-beaked leafy moss		Anglais		True	
709	mnie à long bec		Français		True	
709	mnie rostrée		Français			
709	mni à long bec		Français			
709	étoilée à bec		Français			
710	Oeder's apple moss		Anglais		True	
710	bartramie triangulaire		Français		True	
710	pommette grêle		Français			
710	barthramie dOeder		Français			
711	round silk moss		Anglais		True	
711	satinette à feuilles creuses		Français		True	
712	dented silk moss		Anglais		True	
712	satinette denticulée		Français		True	
712	hypne dentelé		Français			
712	plagiothèque denticulé		Français			
712	hypne denticulé		Français			
712	stéréode denticulé		Français			
713	bright silk moss		Anglais		True	
713	satinette éclatante		Français		True	
714	alder silk moss		Anglais		True	
714	petite satinette		Français		True	
715	hair silk moss		Anglais		True	
715	satinette porte-poil		Français		True	
715	plagiothécie porte-poil		Français			
716	limestone willow moss		Anglais		True	
716	filigrane à feuilles entières		Français		True	
716	stéréode confervoïde		Français			
717	false willow moss		Anglais		True	
717	filigrane fausse-jongermanne		Français		True	
717	hypne jungermanne		Français			
718	small willow moss		Anglais		True	
718	filigrane minuscule		Français		True	
719	bark willow moss		Anglais		True	
719	filigrane corticole		Français		True	
719	amblystège menu		Français			
719	leskée déliée		Français			
719	buissonnette déliée		Français			
720	flat-brocade moss		Anglais		True	
720	platygyre rampant		Français		True	
720	axillaire rampante		Français			
721	bordered brook moss		Anglais		True	
721	leskée marginée		Français		True	
723	awl-leaved pygmy moss		Anglais		True	
723	luton hérissé		Français		True	
723	phasque en alène		Français			
723	pleuridie subulée		Français			
723	phasque subulé		Français			
724	red-stemmed feather moss		Anglais		True	
724	pleurozie dorée		Français		True	
724	hypne de Schreber		Français			
724	hypne dorée		Français			
724	hypne sans pointe		Français			
725	mountain hair moss		Anglais		True	
725	polytric denté		Français		True	
725	pogone denté		Français			
725	perce-mousse denté		Français			
726	Pennsylvania hair moss		Anglais		True	
726	polytric tomenteux		Français		True	
727	urn hair moss		Anglais		True	
727	polytric verseau		Français		True	
727	pogonate à urne		Français			
727	pogonata à urne		Français			
727	pogonaton à fruits en forme durne		Français			
727	polytric en forme durne		Français			
727	polytric axillaire		Français			
727	pogone porte-urne		Français			
727	polytric à urne		Français			
728	Andalusian nodding moss		Anglais		True	
728	pohlie à bulbilles apicales		Français		True	
729	pale-fruited nodding moss		Anglais		True	
729	pohlie à bulbilles variables		Français		True	
729	bry à feuilles de saule		Français			
729	bry trompeur		Français			
730	blunt-bud nodding moss		Anglais		True	
730	pohlie bulbifère		Français		True	
731	opal nodding moss		Anglais		True	
731	pohlie opalescente		Français		True	
731	bryum frais		Français			
731	wébère frais		Français			
731	étoilée vert crud		Français			
731	bry frais		Français			
732	pipe nodding moss		Anglais		True	
732	pohlie boréale		Français		True	
733	Drummond's nodding moss		Anglais		True	
733	pohlie à bulbilles cylindriques		Français		True	
734	elongated nodding moss		Anglais		True	Courriel reçu de Marilyn Anions le 19 novembre 2014Pohlia elongata - change from 'long-necked nodding moss' to 'elongated nodding moss' (as Pohlia longicolla has the English name of 'long-necked moss')
734	pohlie à capsule longue		Français		True	
734	wébère allongée		Français			
734	toupette allongée		Français			
734	pohlie alongée		Français			
736	slender nodding moss		Anglais		True	
736	pohlie à bulbilles ovoïdes		Français		True	
737	pear-shaped nodding moss		Anglais		True	
737	pohlie minuscule		Français		True	
738	long-necked nodding moss		Anglais		True	
738	pohlie à col allongé		Français		True	
738	poirette à long col		Français			
739	black-toothed nodding moss		Anglais		True	
739	pohlie à dents noires		Français		True	
739	bryum couleur de chair		Français			
739	wébère carné		Français			
739	bry à dents noires		Français			
739	bry couleur de chair		Français			
740	common nodding moss		Anglais		True	
740	pohlie penchée		Français		True	
740	bryum penché		Français			
740	wébère penchée		Français			
740	wébère penché		Français			
740	poirette penchée		Français			
740	bry penché		Français			
741	blunt nodding moss		Anglais		True	
741	pohlie à feuilles obtuses		Français		True	
741	bry à feuilles obtuses		Français			
742	cottony nodding moss		Anglais		True	
742	pohlie à bulbilles minces		Français		True	
743	bog nodding moss		Anglais		True	
743	pohlie des sphaignes		Français		True	
744	Wahlenberg's nodding moss		Anglais		True	
744	pohlie blanchâtre		Français		True	
745	alpine haircap moss		Anglais		True	
745	polytric alpin		Français		True	
745	pogonate alpestre		Français			
745	polytric des Alpes		Français			
745	pogone des Alpes		Français			
748	fragile alpine haircap moss		Anglais		True	
748	polytric fragile		Français		True	
749	arctic-alpine haircap moss		Anglais		True	
749	polytric septentrional		Français		True	
750	showy haircap moss		Anglais		True	
750	polytric à feuilles denses		Français		True	
751	long-stalked haircap moss		Anglais		True	
751	polytric à longue soie		Français		True	
751	polytric à long pédicelle		Français			
752	Ohio haircap moss		Anglais		True	
752	polytric méridional		Français		True	
752	polytric dOhio		Français			
753	eastern haircap moss		Anglais		True	
753	polytric boréal		Français		True	
754	northern haircap moss		Anglais		True	
754	polytric nivéal		Français		True	
754	polytric hexagonal		Français			
755	common haircap moss		Anglais		True	
755	polytric commun		Français		True	
755	perce-mousse		Français			
755	polytriche grande		Français			
757	hyperboreal haircap moss		Anglais		True	
757	polytric hyperboréen		Français		True	
758	Jensen's haircap moss		Anglais		True	
758	polytric arctique		Français		True	
760	juniper haircap moss		Anglais		True	
760	polytric genévrier		Français		True	
760	polytric à feuilles de genévrier		Français			
760	polytric genevrin		Français			
761	bristly haircap moss		Anglais		True	
761	polytric porte-poil		Français		True	
761	polytric pilifère		Français			
761	porte-poil		Français			
761	polytric à poil blanc		Français			
762	bog haircap moss		Anglais		True	
762	polytric dressé		Français		True	
762	polytric vertical		Français			
762	polytric roide		Français			
763	Swartz's haircap moss		Anglais		True	
763	polytric variable		Français		True	
764	river thyme moss		Anglais		True	
764	mnie oblique		Français		True	
765	short-leaved spear moss		Anglais		True	
765	pseudocalliergon à feuilles courtes		Français		True	
767	three-ranked spear moss		Anglais		True	
767	pseudocalliergon linéaire		Français		True	
767	hypne triple		Français			
767	stéréode trilatéral		Français			
769	turgid scorpion moss		Anglais		True	
769	pseudocalliergon turgescent		Français		True	
771	long-stalked fine wet moss		Anglais		True	
771	campylie à feuilles décurrentes		Français		True	
773	patent Leske's moss		Anglais		True	
773	leskée étalée		Français		True	
775	dense-rooted Leske's moss		Anglais		True	
775	leskée radicante		Français		True	
776	narrow-leaved Leske's moss		Anglais		True	
776	leskée à feuilles étroites		Français		True	
777	nerved Leske's moss		Anglais		True	
777	leskée prolifère		Français		True	
777	axillaire nerveuse		Français			
779	wispy Leske's moss		Anglais		True	
779	leskée des montagnes		Français		True	
783	rooftop Leske's moss		Anglais		True	
783	leskée des toits		Français		True	
783	stéréode des toits		Français			
784	two-ranked moss		Anglais		True	
784	fougerole des grottes		Français		True	
785	elegant silk moss		Anglais		True	
785	fougerole élégante		Français		True	
785	isocélie élégante		Français			
786	little wolverine moss		Anglais		True	
786	polytric à feuilles concaves		Français		True	
786	faux-polytric à feuilles concaves		Français			
787	large wolverine moss		Anglais		True	
787	polytric lisse		Français		True	
787	faux-polytric lisse		Français			
787	chauvette arctique		Français			
788	capillary wing moss		Anglais		True	
788	cordelette des rochers		Français		True	
788	ptérogynandre filiforme		Français			
788	ptéregynandre filiforme		Français			
788	ptérigynandre filiforme		Français			
788	axillaire filiforme		Français			
788	pterogone filiforme		Français			
789	ovate pterygoneurum		Anglais		True	
789	nisse ovale		Français		True	
789	gymnostome ovale		Français			
789	rasule ovale		Français			
789	gymnostome ovoïde		Français			
790	knight's plume moss		Anglais		True	
790	hypne plumeuse		Français		True	
790	hypne cimier		Français			
790	hypne panache		Français			
790	hypne plumet		Français			
791	intricate pylaisia		Anglais		True	
791	pylaise emmêlée		Français		True	
791	axillaire embrouillée		Français			
793	many-flowered pylaisia		Anglais		True	
793	grande pylaise		Français		True	
793	hypne multiflore		Français			
793	pylaisie multiflore		Français			
793	leskée multiflore		Français			
793	buissonnette floribonde		Français			
793	leskée multiflore		Français			
795	Selwyn's pylaisia		Anglais		True	
795	pylaise trompeuse		Français		True	
797	obtuse-leaved rock moss		Anglais		True	
797	frangine à feuilles obtuses		Français		True	
797	rhacomitre aiguille		Français			
797	racomitrion aciculé		Français			
797	racomitrion en aiguille		Français			
797	frangine aiguillère		Français			
797	dicrane en aiguille		Français			
799	lesser rock moss		Anglais		True	
799	petite frangine		Français		True	
801	grey rock moss		Anglais		True	
801	frangine blanchâtre		Français		True	
801	rhacomitre blanchâtre		Français			
801	racomitrion blanchâtre		Français			
801	racomitre blanchâtre		Français			
801	trichostome blanchâtre		Français			
803	slender grey rock moss		Anglais		True	
803	frangine à feuilles larges		Français		True	
805	elongate rock moss		Anglais		True	
805	frangine élancée		Français		True	
807	dense rock moss		Anglais		True	
807	frangine dense		Français		True	
807	frangine fougerine		Français			
809	clustered rock moss		Anglais		True	
809	frangine à branches courtes		Français		True	
809	frangine fasciculée		Français			
809	trichostome en faisceau		Français			
811	hoary rock moss		Anglais		True	
811	frangine laineuse		Français		True	
811	racomitre laineux		Français			
811	rhacomitre laineux		Français			
811	racomitrion lanugineux		Français			
811	trichostome laineux		Français			
812	small-fruited rock moss		Anglais		True	
812	frangine des rochers		Français		True	
812	frangine petit-fruit		Français			
814	arctic rock moss		Anglais		True	
814	frangine arctique		Français		True	
816	narrow-leaved rock moss		Anglais		True	
816	frangine à feuilles étroites		Français		True	
818	Appalachian rock moss		Anglais		True	
818	frangine gracieuse		Français		True	
820	smaller fern moss		Anglais		True	
820	thuidie élégante		Français		True	
820	stéréode symmétrique		Français			
822	fine-toothed streak moss		Anglais		True	
822	fausse-amphidie à petites dents		Français		True	
822	verdule denticulée		Français			
822	weissie crispée		Français			
822	orthotric crépu		Français			
823	Andrew's leafy moss		Anglais		True	
823	mnie ondulée		Français		True	
824	Appalachian leafy moss		Anglais		True	
824	grande mnie		Français		True	
825	slender leafy moss		Anglais		True	
825	mnie gracile		Français		True	
826	large-leaved leafy moss		Anglais		True	
826	mnie à grandes feuilles		Français		True	
827	felted leafy moss		Anglais		True	
827	mnie des marécages		Français		True	
828	dotted leafy moss		Anglais		True	
828	mnie ponctuée		Français		True	
828	mni ponctué		Français			
828	étoilée pointillée		Français			
828	bry ponctué		Français			
829	Ontario rose moss		Anglais		True	
829	rosette des forêts		Français		True	
830	aquatic long-beaked moss		Anglais		True	
830	longbec aquatique		Français		True	
831	serrulate-leaved long-beaked moss		Anglais		True	
831	longbec denticulé		Français		True	
831	hypne à feuilles en dent de scie		Français			
833	lanky moss		Anglais		True	
833	ébouriffe lanière		Français		True	
833	hypne squarreux		Français			
833	hypne courroie		Français			
833	rhytidiadelphe lanière		Français			
833	hylocome courroie		Français			
833	hypne à courroies		Français			
834	subpinnate gooseneck moss		Anglais		True	
834	ébouriffe plane		Français		True	
835	electrified cat's-tail moss		Anglais		True	
835	ébouriffe triangulaire		Français		True	
835	hypne triquètre		Français			
835	mousse des jardiniers		Français			
835	hypne triangulaire		Français			
835	hylocome triangulaire		Français			
836	wrinkle-leaved moss		Anglais		True	
836	rhytidie rugueuse		Français		True	
836	hypne ridé		Français			
836	hypne rugueux		Français			
836	stéréode ridé		Français			
837	blue dew moss		Anglais		True	
837	sélanie bleue		Français		True	
837	ciliaire glauque		Français			
838	coastal hook moss		Anglais		True	
838	faucillette faux-stylite		Français		True	
840	sickle moss		Anglais		True	
840	faucillette à feuilles plissées		Français		True	
840	hypne en crochet		Français			
840	hypne recourbé		Français			
840	hypne crochu		Français			
840	stéréode crochu		Français			
842	ringless spoon moss		Anglais		True	
842	lamie commune		Français		True	
845	twiggy spoon moss		Anglais		True	
845	lamie rouge		Français		True	
848	tundra spoon moss		Anglais		True	
848	lamie nordique		Français		True	
851	Agassiz's bloom moss		Anglais		True	
851	grimmie des ruisseaux		Français		True	
851	grimmie des Alpes		Français			
852	radiate bloom moss		Anglais		True	
852	grimmie commune		Français		True	
852	grimmie sessile		Français			
852	grimmie à fruit sessile		Français			
852	grimmie à urne sessile		Français			
852	ninette tête rouge		Français			
853	small bloom moss		Anglais		True	
853	grimmie glabre		Français		True	
854	boreal bloom moss		Anglais		True	Courriel reçu de Marilyn Anions le 19 novembre 2014Schistidium boreale & S. canadense - English names are reversed
854	grimmie boréale		Français		True	
855	Canada bloom moss		Anglais		True	Courriel reçu de Marilyn Anions le 19 novembre 2014Schistidium boreale & S. canadense - English names are reversed
855	grimmie à feuilles mutiques		Français		True	
857	thickpoint bloom moss		Anglais		True	
857	grimmie à soie épaisse		Français		True	
857	fausse-grimmie à soie épaisse		Français			
858	cryptic bloom moss		Anglais		True	
858	grimmie à capsule cachée		Français		True	
858	fausse-grimmie à capsule cachée		Français			
859	Dupret's bloom moss		Anglais		True	
859	grimmie pionnière		Français		True	
860	flexible bloom moss		Anglais		True	
860	grimmie variable		Français		True	
860	fausse-grimmie à soie flexueuse		Français			
861	arctic-alpine bloom moss		Anglais		True	
861	grimmie des montagnes		Français		True	
862	large-celled bloom moss		Anglais		True	
862	grimmie rougeâtre		Français		True	
862	fausse-grimmie à cellules larges		Français			
863	Holmen's bloom moss		Anglais		True	
863	grimmie des tourbières		Français		True	
863	fausse-grimmie de Holmen		Français			
864	tiny bloom moss		Anglais		True	
864	grimmie liliputienne		Français		True	
865	seaside bloom moss		Anglais		True	
865	grimmie maritime		Français		True	
865	ninette maritime		Français			
866	papillose bloom moss		Anglais		True	
866	grimmie papilleuse		Français		True	
867	showy bloom moss		Anglais		True	
867	grimmie ravissante		Français		True	
868	river bloom moss		Anglais		True	
868	grimmie des rivages		Français		True	
868	grimmie des ruisseaux		Français			
868	ninette des ruisseaux		Français			
869	robust bloom moss		Anglais		True	
869	grimmie robuste		Français		True	
869	fausse-grimmie robuste		Français			
870	black bloom moss		Anglais		True	
870	grimmie  à  longues dents		Français		True	
870	ninette à dents porte-poil		Français			
871	bluish bloom moss		Anglais		True	
871	grimmie azurée		Français		True	
871	fausse-grimmie azurée		Français			
872	dark-green bloom moss		Anglais		True	
872	grimmie à dents striées		Français		True	
873	luminous moss		Anglais		True	
873	or des lutins		Français		True	
873	schistotège osmonde		Français			
873	brise-couvercle pinné		Français			
875	Cosson's hook moss		Anglais		True	
875	scorpidie verdâtre		Français		True	
878	rusty hook moss		Anglais		True	
878	scorpidie rouge violacé		Français		True	
878	hypne roulé		Français			
880	hooked scorpion moss		Anglais		True	
880	scorpidie scorpion		Français		True	
880	hypne scorpion		Français			
880	stéréode scorpion		Français			
881	short-leaved bristle moss		Anglais		True	
881	séligérie à feuilles courtes		Français		True	
882	chalk bristle moss		Anglais		True	
882	séligérie commune		Français		True	
882	seligérie du calcaire		Français			
882	séligérie des calcaires		Français			
882	verdule calcaire		Français			
883	bent-foot bristle moss		Anglais		True	
883	séligérie à pied recourbé		Français		True	
884	diverse-leaved bristle moss		Anglais		True	
884	séligérie à feuilles variées		Français		True	
885	Donn's bristle moss		Anglais		True	
885	séligérie édentée		Français		True	
886	Irish bristle moss		Anglais		True	
886	séligérie à dents tronquées		Français		True	
887	recurved bristle moss		Anglais		True	
887	séligérie à soie courbée		Français		True	
887	séligérie recourbée		Français			
887	verdule recourbée		Français			
887	grimmie recourbée		Français			
888	three-ranked bristle moss		Anglais		True	
888	séligérie à trois rangs		Français		True	
889	imbricate peat moss		Anglais		True	
889	sphaigne parente		Français		True	
890	Angerman's peat moss		Anglais		True	
890	sphaigne d'Angerman		Français		True	
891	narrow-leaved peat moss		Anglais		True	
891	sphaigne à feuilles étroites		Français		True	
892	ringed peat moss		Anglais		True	
892	sphaigne annelée		Français		True	
893	Aongstroem's peat moss		Anglais		True	
893	sphaigne d'Angström		Français		True	
893	sphaigne dAongström		Français			
894	arctic peat moss		Anglais		True	
894	sphaigne arctique		Français		True	
895	Austin's peat moss		Anglais		True	
895	sphaigne d'Austin		Français		True	
896	Baltic peat moss		Anglais		True	
896	sphaigne de la Baltique		Français		True	
897	small red peat moss		Anglais		True	
897	sphaigne grêle		Français		True	
897	sphaigne à feuilles aiguës		Français			
897	tourbette capillaire		Français			
897	sphaigne capillaire		Français			
898	central peat moss		Anglais		True	
898	sphaigne centrale		Français		True	
899	compact peat moss		Anglais		True	
899	sphaigne compacte		Français		True	
899	tourbette compacte		Français			
899	sphaigne compact		Français			
900	elegant peat moss		Anglais		True	
900	sphaigne jolie		Français		True	
901	twisted peat moss		Anglais		True	
901	sphaigne tordue		Français		True	
901	tourbette tordue		Français			
902	feathery peat moss		Anglais		True	
902	sphaigne cuspidée		Français		True	
902	sphaigne pointue		Français			
902	sphaigne à feuilles cuspidées		Français			
902	sphaigne cuspidé		Français			
902	tourbette pointue		Français			
903	flat-top peat moss		Anglais		True	
903	sphaigne trompeuse		Français		True	
904	fringed peat moss		Anglais		True	
904	sphaigne frangée		Français		True	
904	sphaigne à feuilles frangées		Français			
905	northeastern peat moss		Anglais		True	
905	sphaigne jaunâtre		Français		True	
906	flexible peat moss		Anglais		True	
906	sphaigne flexueuse		Français		True	
907	brown peat moss		Anglais		True	
907	sphaigne brune		Français		True	
908	Girgensohn's peat moss		Anglais		True	
908	sphaigne de Girgensohn		Français		True	
909	Jensen's peat moss		Anglais		True	
909	sphaigne de Jensen		Français		True	
910	Lena River peat moss		Anglais		True	
910	sphaigne de la Léna		Français		True	
911	Lesquereux's peat moss		Anglais		True	
911	sphaigne de Lesquereux		Français		True	
912	Lindberg's peat moss		Anglais		True	
912	sphaigne de Lindberg		Français		True	
913	Magellan's peat moss		Anglais		True	
913	sphaigne de Magellan		Français		True	
914	greater peat moss		Anglais		True	
914	sphaigne majeure		Français		True	
915	Norwegian peat moss		Anglais		True	
915	sphaigne de Norvège		Français		True	
916	splendid peat moss		Anglais		True	
916	sphaigne étrange		Français		True	
917	obtuse peat moss		Anglais		True	
917	sphaigne à feuilles obtuses		Français		True	
918	Olaf's peat moss		Anglais		True	
918	sphaigne d'Olaf		Français		True	
919	oriental peat moss		Anglais		True	
919	sphaigne orientale		Français		True	
920	blunt-leaved peat moss		Anglais		True	
920	sphaigne des marécages		Français		True	
920	sphaigne des marais		Français			
920	sphaigne à feuilles concaves		Français			
921	papillose peat moss		Anglais		True	
921	sphaigne papilleuse		Français		True	
922	glossy peat moss		Anglais		True	
922	sphaigne perfoliée		Français		True	
923	flat-leaved peat moss		Anglais		True	
923	sphaigne à feuilles larges		Français		True	
924	beautiful peat moss		Anglais		True	
924	sphaigne remarquable		Français		True	
925	Pylaie's peat moss		Anglais		True	
925	sphaigne de La Pylaie		Français		True	
925	tourbette de La Pylaie		Français			
926	five-ranked peat moss		Anglais		True	
926	sphaigne à cinq rangs		Français		True	
927	streamside peat moss		Anglais		True	
927	sphaigne des rivages		Français		True	
928	red peat moss		Anglais		True	
928	sphaigne rougeâtre		Français		True	
929	variegated peat moss		Anglais		True	
929	sphaigne panachée		Français		True	
930	Russow's peat moss		Anglais		True	
930	sphaigne de Russow		Français		True	
931	shaggy peat moss		Anglais		True	
931	sphaigne hérissée		Français		True	
931	sphaigne squarreuse		Français			
931	sphaigne hérissé		Français			
931	sphaigne rude		Français			
931	tourbette rude		Français			
932	Steere's peat moss		Anglais		True	
932	sphaigne de Steere		Français		True	
933	fulvous peat moss		Anglais		True	
933	sphaigne fauve		Français		True	
934	orange peat moss		Anglais		True	
934	sphaigne courbée		Français		True	
934	sphaigne subunilatéral		Français			
934	sphaigne à feuilles subunilatérales		Français			
934	sphaigne sub-unilatéral		Français			
934	tourbette à feuilles presque unilatérales		Français			
935	soft peat moss		Anglais		True	
935	sphaigne délicate		Français		True	
935	sphaigne exiguë		Français			
935	tourbette délicate		Français			
